AADT,Latitude,Longitude,yn,Divided,LaneCount,DGAC,Latex,SMA,PCCP,Age,Friction,Macro,IRI,Gradient,Curvature,LatitudeGPS,LongitudeGps,Crash,lnAADT
63000,37.50595282,-77.57952166,1,1,2,0,1,0,0,6,48.69604926,0.962307692,1.155,0.990769231,0.000869231,37.5059145,-77.57949464,15,11.05089001
121000,37.60597447,-77.52106825,0,1,3,0,0,1,0,8,51.2859245,0.8725,1.6954375,-0.1325,0.00015625,37.60608635,-77.52119962,24,11.70354582
121000,37.60593772,-77.51939683,0,1,3,0,0,1,0,8,51.63763596,0.973125,1.0355625,-0.151875,0.000125,37.60587093,-77.51940762,21,11.70354582
28000,37.54098353,-77.44892786,1,1,3,1,0,0,0,11,49.65526232,0.806666667,2.820333333,-0.8325,0.000475,37.54090368,-77.44905502,19,10.23995979
63000,37.49749475,-77.56719582,0,1,2,0,1,0,0,6,40.09510557,0.4825,1.5493125,0.035625,0.0002875,37.49739056,-77.56723675,12,11.05089001
23000,37.55794896,-77.44235121,1,1,3,1,0,0,0,11,50.5825016,0.593846154,2.812076923,-1.1,0.000415385,37.55795125,-77.44242738,21,10.04324949
42000,37.6649889,-77.46080323,1,1,3,1,0,0,0,6,42.81287588,0.719375,1.585625,-0.28875,0.00029375,37.66492675,-77.46063626,12,10.6454249
24000,37.36648231,-77.41700835,0,0,4,1,0,0,0,4,39.61549904,0.48625,1.6174375,-0.291875,0.00024375,37.36630153,-77.41693514,13,10.08580911
11000,37.4700003,-77.44341232,1,1,3,1,0,0,0,9,41.91761036,0.62,2.71425,0.4775,0.00025,37.46999451,-77.44328039,13,9.305650552
45000,37.50241421,-77.51917316,1,0,3,1,0,0,0,3,45.08301344,0.878,2.0226,-0.867,0.00026,37.50243173,-77.5190218,13,10.71441777
52000,37.50730825,-77.59381086,0,1,2,0,1,0,0,6,38.40049584,0.541875,1.4465625,1.063125,0.00076875,37.50713135,-77.59390199,12,10.858999
13000,37.54261277,-77.43660398,1,1,2,1,0,0,0,6,38.40049584,0.76625,5.0345,-0.558125,0.00024375,37.54254246,-77.43692384,11,9.472704636
36000,37.65179734,-77.6134647,1,1,3,1,0,0,0,4,51.74954415,1.028125,1.6711875,1.18375,0.000275,37.65184281,-77.61345076,15,10.49127422
25000,37.28669604,-77.41181504,1,0,4,1,0,0,0,5,47.99262636,0.543333333,1.549416667,-0.5175,0.000575,37.2864526,-77.41171607,13,10.1266311
28000,37.54680285,-77.44892956,1,1,3,1,0,0,0,7,44.65136756,1.047647059,7.505235294,0.115294118,0.001358824,37.54685004,-77.44903372,15,10.23995979
25000,37.59668497,-77.51154553,1,1,3,1,0,0,0,4,40.81451536,0.855625,1.958875,0.60125,0.00021875,37.59674144,-77.51172816,10,10.1266311
23000,37.55648545,-77.44228458,1,1,3,1,0,0,0,11,46.04222649,0.6175,2.31075,1.070625,0.0018625,37.55653526,-77.44215664,23,10.04324949
36000,37.6526283,-77.61704522,1,1,3,1,0,0,0,4,50.64644914,0.885625,1.487375,-1.625625,0.0003125,37.652549,-77.61696285,14,10.49127422
121000,37.60478601,-77.51041193,1,1,3,0,0,1,0,8,47.2412428,0.965294118,1.158411765,0.341176471,0.000211765,37.60499706,-77.51036694,14,11.70354582
30000,37.62784706,-77.53299268,1,1,2,1,0,0,0,3,47.76880998,0.817647059,2.904470588,1.007647059,0.000217647,37.62792715,-77.53306323,12,10.30895266
20000,37.3548667,-77.41329278,1,1,2,1,0,0,0,13,48.48821977,0.330909091,1.778,-0.822727273,0.000709091,37.35481041,-77.41329867,20,9.903487553
52000,37.50640786,-77.60102436,0,1,2,0,1,0,0,6,38.08075816,0.551176471,1.480882353,1.061764706,0.000282353,37.50640826,-77.60112702,10,10.858999
14000,37.58793539,-77.44787519,1,1,2,1,0,0,0,11,43.13261356,0.609375,4.950375,-0.038125,0.000325,37.58787272,-77.44777656,12,9.546812609
28000,37.54109064,-77.44917238,1,1,3,1,0,0,0,7,43.51629878,0.791875,3.85025,1.014375,0.00053125,37.54107809,-77.44932635,13,10.23995979
35000,37.64108709,-77.56101679,1,1,3,0,1,0,0,6,47.4490723,1.059375,1.997375,-0.519375,0.0004,37.64101868,-77.56098779,12,10.46310334
102000,37.55317626,-77.42679113,0,1,3,1,0,0,0,3,51.55770154,0.83125,2.9151875,1.77375,0.0002125,37.55330492,-77.42672047,16,11.53272809
43000,37.50473481,-77.6153375,0,1,2,1,0,0,0,6,36.83378119,0.44625,2.00625,0.629375,0.000275,37.50471343,-77.61521954,12,10.66895539
23000,37.63100634,-77.53656542,1,1,3,1,0,0,0,3,44.76327575,0.71875,2.30575,-0.54,0.00140625,37.63116297,-77.53665126,14,10.04324949
40000,37.63847833,-77.55449062,1,1,3,1,0,0,0,3,46.18610845,0.6925,2.235625,-0.99375,0.00043125,37.63839969,-77.55445727,11,10.59663473
130000,37.59266094,-77.46819342,1,1,3,0,0,1,0,6,46.55380678,0.93375,1.318125,0.10625,0.00021875,37.59269199,-77.46816599,12,11.77528973
72000,37.54994553,-77.43007173,1,1,2,1,0,0,0,3,39.93523672,0.74375,2.5899375,2.32625,0.00234375,37.54987996,-77.43003365,20,11.1844214
52000,37.49540125,-77.55507597,1,1,3,1,0,0,0,7,44.12380038,0.711,1.9535,1.077,0.00068,37.49545503,-77.55497226,11,10.858999
14000,37.58814886,-77.44809584,1,1,2,1,0,0,0,7,42.90879718,0.513125,2.3041875,0.169375,0.00018125,37.588116,-77.44802474,11,9.546812609
144000,37.54307041,-77.42773392,0,1,3,0,0,1,0,6,40.7665547,0.848823529,1.283235294,-1.834705882,0.000276471,37.54296457,-77.42772169,31,11.87756858
35000,37.54790803,-77.44788906,1,1,3,1,0,0,0,7,49.17565579,0.9275,7.688875,-0.25875,0.0004875,37.54810617,-77.44810553,16,10.46310334
17000,37.54669326,-77.44387766,1,1,3,1,0,0,0,8,35.52285669,0.615625,4.6315,0.12125,0.000275,37.54687979,-77.44384048,9,9.740968623
152000,37.59723176,-77.49225213,1,1,4,0,0,1,0,8,45.6265675,0.865625,1.115,1.1825,0.00018125,37.59741501,-77.4923315,14,11.9316358
162000,37.57855286,-77.4666512,0,1,3,0,0,1,0,4,46.71367562,0.9475,1.22825,-1.919375,0.00115,37.57846824,-77.46655721,25,11.99535161
24000,37.53734852,-77.42788969,1,1,2,1,0,0,0,8,36.45009597,0.634375,7.4730625,4.391875,0.00055625,37.53730842,-77.42797665,9,10.08580911
43000,37.50284375,-77.6294574,1,1,2,1,0,0,0,6,39.19984005,0.46,2.5163125,2.738125,0.00068125,37.50291407,-77.62954672,11,10.66895539
111000,37.6062179,-77.51864545,1,1,3,0,0,1,0,8,45.97827895,0.97875,1.2643125,0.504375,0.0002625,37.60606799,-77.51871684,12,11.61728548
23000,37.56642978,-77.44410984,1,1,3,1,0,0,0,11,37.72904671,0.4325,2.4389375,0.911875,0.00020625,37.56641585,-77.44414674,10,10.04324949
155000,37.55603232,-77.44818852,0,1,3,1,0,0,0,4,39.96721049,0.9475,2.1639375,-3.4025,0.0019125,37.55619055,-77.4480058,25,11.9511804
31000,37.65899109,-77.63435816,1,1,3,1,0,0,0,4,46.80959693,0.769,2.2941,0.584,0.0005,37.6590928,-77.63434421,11,10.34174248
25000,37.53791248,-77.88500186,1,1,2,1,0,0,0,6,35.77864683,0.594375,2.4553125,1.265,0.00018125,37.53805069,-77.88506151,9,10.1266311
5200,37.58714849,-77.47663793,1,1,2,0,0,1,0,8,48.39229846,0.82,1.1664375,0.638125,0.0018625,37.58705347,-77.47645695,20,8.556413905
145000,37.53266589,-77.42991489,0,1,3,1,0,0,0,7,46.87354447,0.7425,2.653375,-0.35125,0.00024375,37.53272615,-77.4298732,14,11.88448902
2600,37.18533781,-77.32084025,1,0,4,1,0,0,0,3,31.4621881,0.7975,2.3325,-0.078125,0.00026875,37.18545452,-77.32096033,8,7.863266724
24000,37.36732229,-77.41733662,1,0,2,1,0,0,0,13,39.67944658,0.429375,2.6473125,-0.991875,0.000425,37.36738037,-77.41733983,10,10.08580911
19000,37.30392536,-77.40885937,1,0,4,1,0,0,0,5,50.21480326,0.615,2.5645,3.531666667,0.000333333,37.30400891,-77.40899511,13,9.852194258
17000,37.5504733,-77.45007883,1,1,3,1,0,0,0,6,43.5003119,0.685625,3.325,-0.554375,0.000475,37.55038773,-77.45004543,11,9.740968623
7000,37.65866173,-77.45004013,0,1,3,0,0,1,0,3,45.65854127,0.896875,1.797625,-0.775,0.00039375,37.65861433,-77.45016395,20,8.853665428
121000,37.59823723,-77.49522702,0,1,3,0,0,1,0,8,46.76163628,1.09,1.247375,0.5225,0.00018125,37.59820652,-77.49524341,15,11.70354582
35000,37.52276058,-77.45116817,1,1,3,1,0,0,0,11,49.07973448,0.578,3.008866667,-1.412,0.00022,37.52271908,-77.45123594,15,10.46310334
28000,37.5439823,-77.44931117,1,1,3,1,0,0,0,7,46.96946577,0.817272727,5.727545455,-1.658181818,0.000454545,37.54397751,-77.44916667,13,10.23995979
132000,37.67230011,-77.44804095,1,1,3,1,0,0,0,9,51.12605566,0.82,0.7133125,-0.21625,0.00050625,37.67239482,-77.44789258,13,11.7905572
30000,37.62264516,-77.52689716,1,1,2,1,0,0,0,3,49.62328855,1.184545455,2.748090909,-0.445454545,0.000445455,37.62259092,-77.52694559,12,10.30895266
12000,37.19564974,-77.46815152,1,1,2,1,0,0,0,6,45.59459373,1.010909091,1.492454545,1.019090909,0.000754545,37.1956627,-77.46811774,13,9.392661929
34000,37.50333881,-77.65146752,1,1,2,1,0,0,0,5,38.32056142,0.5275,1.6651875,0.163125,0.00038125,37.50344578,-77.65128547,8,10.4341158
17000,37.57795359,-77.44635931,1,1,2,1,0,0,0,7,43.35642994,0.5825,2.088875,0.726875,0.0001875,37.5780613,-77.44631374,11,9.740968623
17000,37.55135196,-77.45152156,1,1,3,1,0,0,0,6,40.6706334,0.731875,2.6225625,-0.6625,0.0007875,37.55126501,-77.45148646,10,9.740968623
17000,37.55046611,-77.44971648,1,1,3,1,0,0,0,8,47.19328215,0.752666667,7.094733333,0.622,0.000233333,37.55036797,-77.44963066,12,9.740968623
30000,37.66617712,-77.46093868,0,1,3,1,0,0,0,6,45.94630518,0.768125,1.43675,-0.324375,0.00025625,37.66635301,-77.46081448,14,10.30895266
34000,37.50548419,-77.65998482,1,1,2,1,0,0,0,5,42.68498081,0.649411765,2.352352941,1.132941176,0.000276471,37.50549895,-77.660007,9,10.4341158
155000,37.57348519,-77.45920944,0,1,3,1,0,0,0,4,52.08526871,0.93,1.7139375,-2.115,0.0012625,37.57345956,-77.45924312,25,11.9511804
159000,37.55003796,-77.43613825,1,1,3,0,0,1,0,6,34.1959453,0.675625,1.691,-0.286875,0.000525,37.55009903,-77.43605777,19,11.97665948
23000,37.5652661,-77.44397863,1,1,3,1,0,0,0,7,47.67288868,0.501,2.8764,-1.045,0.00038,37.56518993,-77.44411142,14,10.04324949
63000,37.49956044,-77.57101174,0,1,3,1,0,0,0,3,40.63865963,0.718181818,1.339818182,-0.994545455,0.000236364,37.49953514,-77.57096264,9,11.05089001
20000,37.42421072,-77.43848907,1,0,4,1,0,0,0,9,45.6265675,0.851875,1.3620625,0.885,0.000175,37.42422646,-77.4382909,11,9.903487553
2800,37.63403226,-77.45092171,1,1,3,0,0,1,0,3,47.1453215,1.01875,1.648625,0.24625,0.00030625,37.63408768,-77.45092445,12,7.937374696
121000,37.6053027,-77.51389764,0,1,3,0,0,1,0,8,50.23079015,0.990625,1.0353125,-0.2075,0.00025,37.60523547,-77.51397878,20,11.70354582
31000,37.65420493,-77.62340475,1,1,3,1,0,0,0,4,49.20762956,0.86125,1.293,0.7725,0.000375,37.65412046,-77.62321541,11,10.34174248
21000,37.24462693,-77.40978125,1,0,4,1,0,0,0,8,44.25169546,0.534705882,2.670588235,0.385294118,0.000352941,37.2445795,-77.40996891,11,9.952277717
63000,37.50498102,-77.57814107,0,1,2,0,1,0,0,6,38.70424664,0.686875,1.8625625,1.6325,0.0003,37.50500498,-77.57811207,8,11.05089001
16000,37.6486601,-77.59695729,1,1,3,1,0,0,0,3,45.17893474,0.825,1.6250625,-0.9075,0.00025625,37.64856761,-77.59687521,9,9.680344001
35000,37.51200031,-77.69868763,1,1,2,0,1,0,0,3,36.35417466,0.468888889,3.116555556,-0.826666667,0.001466667,37.51209095,-77.69871634,7,10.46310334
130000,37.58996844,-77.46953595,1,1,3,0,0,1,0,6,40.52675144,0.9175,1.4814375,0.930625,0.000175,37.5899542,-77.46948185,17,11.77528973
28000,37.27215864,-77.41196803,1,0,4,1,0,0,0,5,47.03341331,0.518125,1.948625,1.943125,0.00044375,37.2720194,-77.41206325,10,10.23995979
30000,37.66775803,-77.46090021,1,1,3,1,0,0,0,6,42.55708573,0.71,1.2214375,1.44125,0.00111875,37.66777672,-77.46103264,12,10.30895266
28000,37.54226862,-77.44892026,1,1,3,1,0,0,0,11,45.24288228,0.729230769,3.924461538,0.292307692,0.000561538,37.54235301,-77.44896399,11,10.23995979
43000,37.50342834,-77.64976655,1,1,2,1,0,0,0,5,34.43574856,0.675625,0.97975,-0.12375,0.0007375,37.50323388,-77.64976556,7,10.66895539
17000,37.57231231,-77.44551333,1,1,3,1,0,0,0,7,42.78090211,0.664166667,3.135666667,-0.098333333,0.000366667,37.5723372,-77.44534329,10,9.740968623
23000,37.55530316,-77.44218838,1,1,3,1,0,0,0,7,43.13261356,0.52125,2.31125,-1.26625,0.00195625,37.55525894,-77.44211224,18,10.04324949
35000,37.64293164,-77.56586182,1,1,3,0,1,0,0,6,48.72802303,0.903529412,2.283235294,-1.995294118,0.000364706,37.64301154,-77.56586435,10,10.46310334
37000,37.58535576,-77.49800682,1,1,3,1,0,0,0,4,47.4490723,0.749375,1.91825,-1.223125,0.0002875,37.58532683,-77.4978069,9,10.51867319
121000,37.6050037,-77.50865939,0,1,3,0,0,1,0,8,47.2412428,1.054375,1.0770625,0.624375,0.00016875,37.60495705,-77.50855401,14,11.70354582
19000,37.60296846,-77.45446605,1,1,2,1,0,0,0,11,49.55934101,0.53625,1.792,0.364375,0.00020625,37.60296784,-77.45448086,13,9.852194258
31000,37.65746561,-77.63016619,1,1,3,1,0,0,0,8,45.59459373,0.84625,1.442,-1.433125,0.000175,37.65743312,-77.63004255,10,10.34174248
20000,37.63333046,-77.54156012,1,1,3,1,0,0,0,3,46.36196417,0.68,1.5718125,1.899375,0.00033125,37.63321004,-77.54148255,9,9.903487553
104000,37.35363959,-77.40486787,1,1,3,0,0,1,0,7,46.74564939,0.82875,2.677125,1.034375,0.000175,37.35378034,-77.40489778,10,11.55214618
159000,37.55069356,-77.43771206,1,1,3,0,0,1,0,6,31.5581094,0.63375,1.4124375,0.62375,0.0009625,37.55067333,-77.43773139,25,11.97665948
63000,37.50131888,-77.57359214,0,1,3,1,0,0,0,3,41.08629239,0.7625,1.3819375,-1.59875,0.00058125,37.50151788,-77.57360445,9,11.05089001
11000,37.48145284,-77.44443791,1,1,3,1,0,0,0,9,43.70814139,1.29625,2.3059375,0.441875,0.00055625,37.48145008,-77.44468231,9,9.305650552
45000,37.50292805,-77.51718594,1,0,3,1,0,0,0,3,42.42919066,0.87625,2.6428125,-0.799375,0.0006,37.50273466,-77.51725331,8,10.71441777
23000,37.56786849,-77.44445833,1,1,2,1,0,0,0,11,40.12707933,0.49375,2.7419375,1.008125,0.0003,37.56784805,-77.44437417,8,10.04324949
16000,37.74482031,-77.47115015,1,0,4,1,0,0,0,11,32.6771913,0.4,2.1978125,0.950625,0.0004125,37.74482125,-77.47115483,7,9.680344001
35000,37.55161918,-77.44481695,1,1,3,1,0,0,0,7,41.3740563,0.866875,4.3225,1.128125,0.00021875,37.55165253,-77.44493306,8,10.46310334
43000,37.50429183,-77.62043513,0,1,2,1,0,0,0,6,41.05431862,0.50875,2.85725,-2.75125,0.00024375,37.50423888,-77.62061616,10,10.66895539
63000,37.50263669,-77.57489854,0,1,3,1,0,0,0,3,40.79852847,0.75875,2.0995625,-0.069375,0.00035,37.50253076,-77.57496693,8,11.05089001
19000,37.30368447,-77.4092338,1,0,4,1,0,0,0,5,43.83603647,0.49,1.4834375,-3.120625,0.0002625,37.30368257,-77.40915604,8,9.852194258
17000,37.54965548,-77.44812245,1,1,3,1,0,0,0,8,46.80959693,0.888125,6.9326875,0.928125,0.00026875,37.54949427,-77.44819074,10,9.740968623
24000,37.62732541,-77.45834917,1,1,3,1,0,0,0,5,41.11826615,0.728125,2.3825,-0.2875,0.00051875,37.62740665,-77.45840601,7,10.08580911
132000,37.71321822,-77.44801847,0,1,3,0,0,1,0,5,45.49867242,1.095,1.2034375,1.26875,0.00031875,37.7134178,-77.44807135,11,11.7905572
30000,37.62138318,-77.52572937,1,1,2,1,0,0,0,3,49.04776072,0.915625,2.390375,-0.0025,0.001,37.62145831,-77.52572394,10,10.30895266
16000,37.53904607,-77.43089779,1,1,2,1,0,0,0,8,45.17893474,0.71375,3.324625,7.3425,0.0003,37.53906556,-77.43087573,10,9.680344001
63000,37.49666372,-77.56563631,1,1,2,0,1,0,0,6,42.33326935,0.561764706,1.490647059,-0.562352941,0.001064706,37.49670095,-77.5656464,7,11.05089001
155000,37.57098726,-77.45477688,0,1,3,1,0,0,0,4,40.1590531,0.911875,2.4513125,2.1125,0.00203125,37.57107171,-77.45471662,15,11.9511804
108000,37.37875772,-77.40971456,0,1,3,0,0,1,0,7,41.69379399,0.961875,1.2364375,2.170625,0.0004375,37.37862426,-77.40977412,23,11.58988651
11000,37.48275337,-77.44483907,1,1,3,1,0,0,0,9,37.79299424,1.1075,2.593666667,0.389166667,0.000266667,37.48291548,-77.44483413,7,9.305650552
11000,37.53550582,-77.42498683,1,0,2,0,0,0,1,8,43.48432502,0.638,5.9318,-6.074,0.00046,37.53555469,-77.42512019,16,9.305650552
24000,37.58209607,-77.49391444,1,1,3,1,0,0,0,4,48.56815419,0.753125,5.01025,1.719375,0.000175,37.58219322,-77.49398937,9,10.08580911
17000,37.57209459,-77.44506537,1,1,2,1,0,0,0,11,43.97991843,0.61125,3.91475,0.391875,0.0003375,37.5721424,-77.4450881,9,9.740968623
11000,37.64753238,-77.58955385,1,1,3,1,0,0,0,3,52.5009277,0.661875,2.002125,0.515625,0.00030625,37.64759881,-77.58968663,12,9.305650552
25000,37.59573984,-77.51040317,1,1,3,1,0,0,0,4,43.83603647,0.83875,1.7920625,-1.886875,0.00025625,37.59569215,-77.51049039,7,10.1266311
17000,37.55197889,-77.452494,1,1,3,1,0,0,0,8,45.56261996,0.76,6.647125,0.83125,0.00038125,37.55208289,-77.45252803,9,9.740968623
8900,37.18296593,-77.48779206,1,0,3,0,0,1,0,14,38.17667946,1.180625,2.4436875,0.341875,0.00029375,37.183048,-77.48770146,9,9.093806556
111000,37.62443911,-77.55467774,1,1,3,0,0,1,0,8,48.6640755,0.851875,1.6945,-1.84375,0.00028125,37.62442888,-77.5548105,10,11.61728548
88000,37.6457934,-77.59155963,1,1,3,0,0,1,0,13,44.69932821,1.029375,0.9956875,-0.30125,0.00029375,37.64568474,-77.59154734,9,11.38509209
108000,37.38050855,-77.41231516,0,1,3,0,0,1,0,7,48.82394434,0.7275,2.1849375,-2.506875,0.000225,37.38069428,-77.4122795,14,11.58988651
13000,37.49319098,-77.44587399,1,1,3,1,0,0,0,9,44.21972169,1.558125,6.0189375,1.016875,0.00023125,37.49301102,-77.44587728,8,9.472704636
162000,37.58131716,-77.46949617,1,1,3,0,0,1,0,4,52.78869162,0.786875,2.2029375,-1.51125,0.00123125,37.58140529,-77.4696033,23,11.99535161
19000,37.50315777,-77.44698814,1,1,3,1,0,0,0,9,51.15802943,0.663125,2.423625,-1.155,0.0002875,37.50309329,-77.44700021,14,9.852194258
23000,37.56672196,-77.44446066,1,1,3,1,0,0,0,7,44.82722329,0.469090909,3.115363636,-0.83,0.000472727,37.56661696,-77.44434673,10,10.04324949
31000,37.65706831,-77.62960208,1,1,3,1,0,0,0,4,49.94302623,0.926875,1.1421875,1.609375,0.00015625,37.65693623,-77.62957441,9,10.34174248
27000,37.50772126,-77.49349662,1,1,3,1,0,0,0,8,37.40930902,0.71625,2.6270625,-0.47375,0.000975,37.50777263,-77.49341573,8,10.20359214
23000,37.56371343,-77.44388518,1,1,3,1,0,0,0,7,47.76880998,0.49,2.127375,-1.255625,0.0001875,37.56371111,-77.44385782,11,10.04324949
25000,37.59724276,-77.48999713,0,1,4,0,0,1,0,11,47.89670505,0.885625,1.6099375,-2.455625,0.00045625,37.59725904,-77.4898717,26,10.1266311
8300,37.60622343,-77.52048042,0,1,3,0,0,1,0,8,47.25722969,0.999375,1.2854375,0.431875,0.00021875,37.60628413,-77.52051579,16,9.024010794
27000,37.50558317,-77.50130548,0,1,3,1,0,0,0,3,45.05103967,0.82625,1.1736875,0.3775,0.0005375,37.50555626,-77.50127122,10,10.20359214
109000,37.77360686,-77.46207539,0,1,3,1,0,0,0,7,45.65854127,0.744375,0.78175,-0.381875,0.00035625,37.77357134,-77.46198681,9,11.59910316
16000,37.60068777,-77.45006513,1,1,2,1,0,0,0,11,45.43472489,0.49,2.674111111,0.473333333,0.001088889,37.60072339,-77.45000687,12,9.680344001
13000,37.54341924,-77.43798396,1,1,3,1,0,0,0,8,46.13814779,0.436666667,6.5868,-0.208,0.000233333,37.54340567,-77.43811075,10,9.472704636
24000,37.35645936,-77.41393451,0,1,2,1,0,0,0,13,42.5890595,0.601875,1.2825625,-0.1,0.00026875,37.35619204,-77.41381542,11,10.08580911
43000,37.50243824,-77.6404794,1,1,2,1,0,0,0,6,36.83378119,0.495882353,1.980176471,-3.035882353,0.000252941,37.50243858,-77.64052792,7,10.66895539
35000,37.51134003,-77.77185611,1,1,1,1,0,0,0,4,33.3806142,0.680625,1.0506875,0.135,0.00026875,37.51126864,-77.77187348,6,10.46310334
19000,37.51164475,-77.44786436,1,1,3,1,0,0,0,11,49.68723608,0.407058824,4.230235294,0.557647059,0.000347059,37.51169117,-77.44774504,12,9.852194258
30000,37.66741921,-77.46065499,1,1,3,1,0,0,0,6,45.81841011,0.6775,1.95375,-0.28,0.00063125,37.66747208,-77.46065889,9,10.30895266
103000,37.62334442,-77.44546053,0,1,3,0,0,1,0,3,45.61058061,1.1275,1.504,1.45125,0.00025625,37.62337923,-77.44536818,10,11.54248427
13000,37.54433746,-77.43946141,1,1,3,1,0,0,0,8,46.937492,0.71875,3.2336875,-0.104375,0.00079375,37.5442813,-77.43954528,10,9.472704636
20000,37.35367985,-77.41263287,1,1,2,1,0,0,0,13,53.81185221,0.351818182,1.671818182,2.559090909,0.000254545,37.35376048,-77.41268792,20,9.903487553
40000,37.63627571,-77.5496257,0,1,3,1,0,0,0,3,44.5074856,0.710588235,2.248529412,-1.042352941,0.000182353,37.63646094,-77.54961378,9,10.59663473
52000,37.49566532,-77.55271892,1,1,2,1,0,0,0,6,41.66182022,0.705625,1.4571875,0.495,0.000425,37.49566046,-77.55261954,7,10.858999
5200,37.60523036,-77.45531899,1,1,3,1,0,0,0,7,41.82168906,0.960625,1.470375,-0.276875,0.00026875,37.60527356,-77.45526664,12,8.556413905
27000,37.506043,-77.50037781,1,1,3,1,0,0,0,8,38.97602367,0.805,2.4065,0.007,0.00168,37.50601453,-77.50032782,9,10.20359214
26000,37.25632346,-77.41112846,1,0,4,1,0,0,0,18,45.27485605,0.8275,3.18575,-0.52875,0.000225,37.25631487,-77.41116286,8,10.16585182
162000,37.57764691,-77.46500538,1,1,3,0,0,1,0,4,52.85263916,0.87625,1.4061875,-0.48625,0.0002875,37.57757422,-77.4651303,10,11.99535161
57000,37.50040508,-77.53211013,0,1,3,1,0,0,0,8,44.09182662,0.891875,2.9084375,0.515,0.00015625,37.50031519,-77.53218561,10,10.95080655
7000,37.65700444,-77.45045451,1,1,3,0,0,1,0,3,48.37631158,1.221875,1.2155,-0.720625,0.00034375,37.65713665,-77.45041036,9,8.853665428
20000,37.35047554,-77.4119893,0,1,2,1,0,0,0,13,61.38963532,0.36125,1.0178125,2.478125,0.000375,37.35062763,-77.41180072,22,9.903487553
5200,37.62447124,-77.55419259,1,1,3,0,0,1,0,8,46.07420026,1.03125,1.147125,2.061875,0.0002,37.62442125,-77.55411948,9,8.556413905
63000,37.50121164,-77.57261773,1,1,2,0,1,0,0,6,40.41484325,0.5775,1.613875,1.456875,0.00015,37.50118054,-77.57265289,6,11.05089001
16000,37.5398929,-77.43247,1,1,3,1,0,0,0,6,44.76327575,0.668125,3.62675,-2.12375,0.000325,37.53993722,-77.43255546,8,9.680344001
12000,37.19558089,-77.46815387,1,0,3,1,0,0,0,6,42.39721689,0.770625,2.4564375,-1.054375,0.0009125,37.19552618,-77.46815145,9,9.392661929
102000,37.5545203,-77.42561374,0,1,3,1,0,0,0,3,43.64419386,0.785,1.5254375,1.01875,0.00031875,37.5545168,-77.42576133,10,11.53272809
106000,37.51364036,-77.42495945,0,1,3,1,0,0,0,7,49.62328855,0.875882353,0.960058824,-0.252352941,0.000194118,37.51362807,-77.42512194,9,11.57119437
20000,37.43420639,-77.43918542,1,0,4,1,0,0,0,9,44.63538068,1.18375,1.1855,-0.725,0.00018125,37.43417879,-77.4392026,8,9.903487553
11000,37.46863742,-77.44295402,1,1,3,1,0,0,0,9,41.91761036,0.654375,3.2224375,0.531875,0.00021875,37.46856175,-77.44313104,8,9.305650552
35000,37.50432945,-77.71723102,1,1,2,1,0,0,0,3,37.15351887,0.795625,1.2291875,3.416875,0.0010875,37.50417686,-77.71728787,6,10.46310334
27000,37.5066368,-77.49590011,1,1,3,1,0,0,0,3,42.30129559,0.83875,1.2295,-0.393125,0.000675,37.50666252,-77.49597074,7,10.20359214
34000,37.50751493,-77.67426234,0,1,2,0,1,0,0,5,50.74237044,0.745625,2.154875,-2.499375,0.000475,37.50768833,-77.67431762,11,10.4341158
